ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,MonthlyIncome,MonthlyDebtPayments,TotalDebtToIncomeRatio,LoanApproved,InterestRate,MonthlyLoanPayment,,RiskScore
17-06-2065,25,22695,534,Employed,41192,1891.25,375,0.9263212825425443,0,0.3173399120852323,1376.905125608587,,57
18-06-2065,40,101422,665,Employed,21499,8451.833333333334,435,0.1741016700222435,1,0.14417887857925993,1036.4782980829984,,37.6
19-06-2065,55,86990,515,Employed,16470,7249.166666666667,712,0.17283813704116924,1,0.24436290763495552,540.9324617676094,,42.400000000000006
20-06-2065,18,16991,543,Employed,13641,1415.9166666666667,406,0.7756466407901901,0,0.19696826940287498,692.2510061388433,,55
21-06-2065,49,51333,620,Employed,26185,4277.75,321,0.2226111050461649,0,0.23097648818440822,631.2746546,,52
22-06-2065,56,99934,623,Employed,55520,8327.833333333334,459,0.21235291855918836,0,0.26178076144313484,1309.4397136078276,,53
23-06-2065,33,50273,547,Employed,19709,4189.416666666667,334,0.26331692385749594,0,0.23603613391577177,769.1443094239911,,54
24-06-2065,60,118471,652,Employed,63438,9872.583333333334,370,0.21911776809339778,0,0.23134656559326963,1793.2584253160778,,43
25-06-2065,31,35229,528,Self-Employed,31123,2935.75,596,0.5069730706226754,0,0.23833837166855298,892.3461920805195,,54
26-06-2065,45,64857,578,Employed,22494,5404.75,169,0.2393563568226287,1,0.18153452225704286,1124.6612695371025,,44
27-06-2065,36,25729,596,Unemployed,13218,2144.0833333333335,888,0.6542820071650289,0,0.2345936193222456,514.8351468624192,,57
28-06-2065,36,53910,606,Employed,26895,4492.5,594,0.4377231337681634,0,0.20275966525981812,1372.471178453474,,50
29-06-2065,32,100124,471,Employed,12676,8343.666666666666,691,0.13275272932444201,1,0.24481811950487964,416.64452257336944,,37.6
30-06-2065,48,96159,604,Self-Employed,30919,8013.25,552,0.1820545961826737,1,0.17913520000000002,906.8489928608102,,39.2
01-07-2065,50,20630,578,Employed,7400,1719.1666666666667,665,0.49863686604403396,0,0.19068690573771607,192.23987887403507,,50
02-07-2065,39,41662,576,Employed,16447,3471.8333333333335,277,0.2325881094010827,0,0.23371870357133878,530.5071512,,51
03-07-2065,23,28054,552,Employed,15570,2337.8333333333335,222,0.30188379336509874,0,0.21193044478948533,483.7539949220401,,58
04-07-2065,44,102526,590,Employed,37871,8543.833333333334,226,0.15905513789828565,1,0.19029680000000004,1132.940589013303,,40
05-07-2065,45,46576,607,Employed,42550,3881.3333333333335,679,0.5573156222335975,0,0.2804799870449698,1484.127702,,57
06-07-2065,37,49146,566,Employed,54581,4095.5,1775,1.1515660053283103,0,0.26025820311911296,2941.238574822095,,49
07-07-2065,62,65049,532,Employed,47950,5420.75,231,0.3104671768273823,0,0.30304610122972486,1451.9649487870327,,53
08-07-2065,21,17989,461,Employed,24304,1499.0833333333333,201,0.8174809149233027,0,0.2945276866408922,1024.4720148796075,,58
09-07-2065,18,58835,534,Employed,29090,4902.916666666667,217,0.23750485622113607,0,0.2394272388940817,947.4665179808786,,58
10-07-2065,31,29749,521,Employed,11267,2479.0833333333335,324,0.26780469751146313,0,0.26384715341143855,339.91016218904304,,56
11-07-2065,48,37059,611,Employed,24683,3088.25,291,0.3993058658853205,0,0.21960946183251298,942.1563403203411,,50
12-07-2065,27,31300,584,Employed,10528,2608.3333333333335,209,0.19988836028936952,0,0.18564739216655632,312.3754730881055,,66
13-07-2065,28,52839,534,Self-Employed,18681,4403.25,369,0.2122112798244821,0,0.30283365680025376,565.4193178871508,,56
14-07-2065,51,31349,549,Unemployed,35089,2612.4166666666665,908,0.722606909,0,0.22531347946947874,979.7503330550226,,58
15-07-2065,45,38617,507,Employed,11524,3218.0833333333335,480,0.28953136512895417,0,0.23936632281401105,451.7360605987352,,54
16-07-2065,44,49895,527,Employed,22117,4157.916666666667,436,0.24936187071897803,0,0.21199659787378672,600.8258782936175,,54
17-07-2065,49,110421,601,Employed,19379,9201.75,450,0.11419542228230731,1,0.21068432946636334,600.7977269862214,,37.6
18-07-2065,34,51410,511,Employed,29365,4284.166666666667,1113,0.48722374874524066,0,0.3133886623586458,974.3477435827356,,51
19-07-2065,35,73926,483,Unemployed,62400,6160.5,268,0.6274170421411885,0,0.3334203803481192,3597.202688110792,,53
20-07-2065,49,15000,610,Employed,32432,1250,534,1.090913312320395,0,0.22762911791073842,829.6416404004935,,52
21-07-2065,23,87538,561,Employed,23869,7294.833333333333,254,0.16636838847010646,0,0.2583732908340937,959.6296658246814,,55
22-07-2065,18,22137,511,Employed,24459,1844.75,448,0.7919743884270921,0,0.2809704271307359,1012.9947530508782,,47
23-07-2065,34,37248,563,Employed,29117,3104,318,0.6053785495643366,0,0.2548377715080489,1561.0950178477008,,51
24-07-2065,51,159124,626,Employed,32702,13260.333333333334,733,0.13553511542865174,1,0.23894610806018846,1064.2408089557318,,33.6
25-07-2065,43,60425,538,Employed,26300,5035.416666666667,551,0.28081656123098364,0,0.2438450559747756,863.0283926985156,,49
26-07-2065,50,28058,533,Employed,33956,2338.1666666666665,428,0.589857625,0,0.2673626506267055,951.1854376308589,,55
27-07-2065,18,34233,573,Employed,32717,2852.75,304,0.47357732259264695,0,0.29425879491738843,1046.9977070261737,,51
28-07-2065,43,15399,522,Employed,27746,1283.25,788,1.1770959279661972,0,0.26132333890652415,722.5083495626228,,47
29-07-2065,47,40685,529,Employed,30662,3390.4166666666665,1164,0.6798464209986425,0,0.2009296,1140.962636527481,,50
30-07-2065,23,35301,469,Employed,18378,2941.75,246,0.25803483245532705,0,0.3145245043093277,513.0739683754583,,46
31-07-2065,50,60000,595,Unemployed,11041,5000,539,0.30984221822086494,0,0.17613893982857493,1010.2110911043245,,57
01-08-2065,38,149158,607,Employed,9998,12429.833333333334,359,0.05895102,1,0.20429158543552547,373.7513539630819,,37.6
02-08-2065,76,34353,648,Employed,44858,2862.75,245,0.5983937387640136,0,0.2422552915363696,1468.0516756466798,,53
03-08-2065,18,77327,623,Employed,65357,6443.916666666667,362,0.39716539201128526,0,0.25826868984232715,2197.3006890047213,,44
04-08-2065,56,21555,532,Self-Employed,11708,1796.25,250,0.751891206,0,0.2284759052216268,1100.584579395674,,53
05-08-2065,35,46355,586,Employed,69546,3862.9166666666665,139,0.6303537243590833,0,0.31070765785709337,2296.003907722109,,51
06-08-2065,20,16748,485,Employed,22777,1395.6666666666667,396,0.8167872717610754,0,0.24110394254742082,743.962769,,65
07-08-2065,33,23629,637,Unemployed,14354,1969.0833333333333,769,0.560557101,0,0.18906757113061273,334.7836442628535,,65
08-08-2065,43,273222,632,Employed,22375,22768.5,990,0.1329474056248398,1,0.16652007087531245,2037.0130049691654,,40.800000000000004
09-08-2065,52,246538,665,Employed,30780,20544.833333333332,485,0.067466586,1,0.17808775589398185,901.0897598374364,,29.6
10-08-2065,60,48916,599,Employed,23663,4076.3333333333335,99,0.24038541609584962,0,0.2012345633665689,880.8910845,,64
11-08-2065,57,165521,577,Employed,24677,13793.416666666666,305,0.11479219343860238,1,0.21850536190666212,1278.376554179242,,37.6
12-08-2065,28,39464,572,Employed,51693,3288.6666666666665,391,0.6445533635748648,0,0.25509755517341565,1728.7211616765385,,50
13-08-2065,53,25128,536,Employed,40850,2094,516,0.987209417,0,0.21579921423811368,1551.2165184228975,,54
14-08-2065,44,71070,502,Employed,18538,5922.5,218,0.140743518,1,0.25085721464137517,615.5534872928183,,43.2
15-08-2065,32,72763,565,Employed,25873,6063.583333333333,332,0.17312355785684042,0,0.28725835604818317,717.7491200281066,,55
16-08-2065,37,67160,547,Employed,40908,5596.666666666667,516,0.3902588492988817,0,0.2691206828402406,1668.1486932427417,,49
17-08-2065,31,22492,649,Employed,17779,1874.3333333333333,492,0.5472130523200043,0,0.1921992261269938,533.6596643984611,,52
18-08-2065,40,28082,648,Employed,26109,2340.1666666666665,390,0.5720124404012072,0,0.18358457504494924,948.6044459455583,,52
19-08-2065,31,83656,497,Employed,24744,6971.333333333333,313,0.14757695462150924,0,0.2819228619153233,715.8081429847479,,53
20-08-2065,27,21175,548,Employed,11985,1764.5833333333333,297,0.3336599772776749,0,0.2347466423743825,291.77083490456374,,53
21-08-2065,45,87199,518,Employed,11618,7266.583333333333,599,0.16538434466854127,1,0.22010234817760915,602.7791225626773,,42.400000000000006
22-08-2065,47,41784,584,Employed,12335,3482,394,0.2260853388761372,1,0.22685004112132517,393.2291499667097,,37.6
23-08-2065,37,20511,589,Employed,40440,1709.25,835,1.2959009772409216,0,0.2672257234417805,1380.0187453490453,,63
24-08-2065,56,22429,600,Employed,10817,1869.0833333333333,803,0.5990138984143826,0,0.17797673750735174,316.6068939613489,,49
25-08-2065,36,61567,463,Employed,16488,5130.583333333333,248,0.15895497930574393,0,0.2724395646135333,567.5317675763947,,58
26-08-2065,36,72525,606,Employed,15397,6043.75,195,0.1253219421346531,1,0.1874562646703283,562.4144877763098,,39.2
27-08-2065,47,134766,552,Employed,44899,11230.5,641,0.2642369348737301,0,0.21875282309334673,2326.512897099426,,72
28-08-2065,38,50531,620,Self-Employed,18925,4210.916666666667,682,0.30219239203616394,0,0.2143933139184992,590.5069802,,50
29-08-2065,41,45915,591,Employed,15661,3826.25,891,0.4457881680956764,0,0.2228853310222058,814.6969781760816,,57
30-08-2065,18,137075,509,Employed,16469,11422.916666666666,673,0.1328277887145714,1,0.20753887989534142,844.2807615041563,,38.400000000000006
31-08-2065,40,29784,570,Employed,24221,2482,1077,0.7182676737809217,0,0.24634687232162253,705.7403663242476,,55
01-09-2065,18,31459,587,Employed,7566,2621.5833333333335,307,0.19355053233444716,0,0.2426525094831269,200.4088497257811,,55
02-09-2065,25,65021,578,Employed,15262,5418.416666666667,420,0.18300692690808418,1,0.20566788297920377,571.6077828742118,,45.6
03-09-2065,23,25578,602,Employed,25898,2131.5,370,0.5321033761955475,0,0.18252743672074023,764.1783463608093,,55
04-09-2065,27,63040,569,Employed,15642,5253.333333333333,1148,0.30247844179681077,0,0.23007202643803057,441.02008090591255,,51
05-09-2065,33,41800,501,Self-Employed,30810,3483.3333333333335,398,0.5990519552951559,0,0.2784599089701838,1688.6976442781265,,50
06-09-2065,34,111311,495,Self-Employed,26069,9275.916666666666,536,0.16112165867202285,0,0.3130639407812524,958.5510790367946,,52
07-09-2065,47,42882,542,Employed,8752,3573.5,222,0.1371821489907644,0,0.2718626911719229,268.22040941849656,,58
08-09-2065,42,34945,593,Employed,5236,2912.0833333333335,258,0.15398483898823265,1,0.1842672667679698,190.41668320364923,,38.400000000000006
09-09-2065,18,148057,543,Employed,42654,12338.083333333334,365,0.1376772161239508,1,0.2821762617199983,1333.6729656386487,,39.2
10-09-2065,40,85369,610,Employed,13435,7114.083333333333,167,0.072872547,1,0.23720064016004816,351.42137382681545,,37.6
11-09-2065,43,92007,592,Employed,25768,7667.25,356,0.36250753789675694,1,0.2294187889047219,2423.4359199389096,,40
12-09-2065,36,99576,606,Employed,30546,8298,483,0.1534778064300445,1,0.18891575651605874,790.5588377565093,,38.400000000000006
13-09-2065,39,30853,551,Employed,7217,2571.0833333333335,390,0.23651362020868058,0,0.26470747470417216,218.0962270248686,,57
14-09-2065,42,27905,564,Employed,21793,2325.4166666666665,182,0.39391332643027915,0,0.25935659461554134,734.0126145030782,,53
15-09-2065,49,36494,590,Employed,13441,3041.1666666666665,407,0.5360436156889352,0,0.16578798712242798,1223.1979759126666,,52
16-09-2065,21,33371,518,Employed,38869,2780.9166666666665,495,0.6149052939167541,0,0.2820374751316654,1215.0003802746667,,55
17-09-2065,37,116188,564,Employed,25360,9682.333333333334,747,0.3156231328918092,1,0.166688,2308.968380369461,,44
18-09-2065,58,64909,608,Employed,16015,5409.083333333333,452,0.1684249358476575,1,0.16626484739101188,459.0245134112999,,43.2
19-09-2065,56,98037,590,Employed,56999,8169.75,300,0.20431941732607883,0,0.2295992,1369.2385596997326,,57
20-09-2065,50,70485,625,Employed,30374,5873.75,492,0.2800559153343717,1,0.2155259796880335,1152.9784326952658,,33.6
21-09-2065,46,117572,601,Employed,14190,9797.666666666666,245,0.077571199,1,0.1828265023952784,515.0167522196532,,40
22-09-2065,59,82181,544,Employed,9994,6848.416666666667,402,0.10117864711832905,1,0.2458550620752882,290.9135332,,38.400000000000006
23-09-2065,63,59273,464,Employed,20659,4939.416666666667,359,0.48132223612772246,0,0.3043908,2018.451075166541,,57
24-09-2065,38,26863,566,Employed,29467,2238.5833333333335,449,0.9077933471772133,0,0.2570702731420858,1583.1710571017902,,62
25-09-2065,28,122472,548,Employed,6628,10206,645,0.081305708,1,0.22462696660285747,184.80605903131627,,40
26-09-2065,36,75624,538,Employed,34487,6302,481,0.25105807889990284,0,0.34858439999999996,1101.1680132271877,,53
27-09-2065,77,83385,606,Employed,59318,6948.75,201,0.27922595111005283,0,0.24948501078682855,1739.2713277759797,,49
28-09-2065,21,56748,539,Employed,12971,4729,186,0.12008711756511806,0,0.2515452401866222,381.89197896544334,,53
29-09-2065,34,15000,583,Employed,10127,1250,303,0.5077570317764828,0,0.2427428909837333,331.6962897206036,,50
30-09-2065,23,51256,479,Employed,10463,4271.333333333333,247,0.13050231438970367,0,0.29352913238320627,310.41888552988763,,52
01-10-2065,41,35205,576,Employed,5797,2933.75,595,0.2781984959232323,1,0.21924879672733535,221.16483741478282,,40.800000000000004
02-10-2065,25,15000,570,Employed,19488,1250,294,0.6752211300038544,0,0.23058081561933164,550.0264125,,55
03-10-2065,38,30651,584,Employed,24318,2554.25,448,0.5402301342995689,0,0.22251532901509885,931.8828205346738,,56
04-10-2065,18,53812,581,Unemployed,25446,4484.333333333333,402,0.2718461280176878,0,0.23105168690445937,817.0486534073178,,60
05-10-2065,47,73619,581,Employed,25100,6134.916666666667,356,0.1554681057160416,1,0.22629400926955048,597.7838728924389,,41.6
06-10-2065,54,29431,621,Employed,23897,2452.5833333333335,248,0.4492174294123349,0,0.17147053002719673,853.7431804195357,,50
07-10-2065,35,23694,572,Employed,15039,1974.5,671,0.6294213084485939,0,0.21671341404824743,571.7923735317485,,52
08-10-2065,38,45694,629,Employed,16326,3807.8333333333335,170,0.1502366463790816,0,0.21156613779524092,402.0761099704796,,52
09-10-2065,38,72119,497,Employed,10877,6009.916666666667,182,0.088922637,1,0.23634785406477007,352.4176394308507,,40.800000000000004
10-10-2065,42,22615,596,Employed,19130,1884.5833333333333,235,0.4399533861955371,0,0.21170435746469385,594.1288190676726,,48
11-10-2065,39,40369,433,Employed,24881,3364.0833333333335,232,0.390690047,0,0.31901263397798935,1082.3138749864966,,54
12-10-2065,49,63456,605,Employed,32296,5288,190,0.5982552586676643,0,0.1882380914619078,2973.5738078346085,,47
13-10-2065,54,39883,589,Employed,17076,3323.5833333333335,359,0.3049618054711023,0,0.22274317453910616,654.5659739669977,,52
14-10-2065,30,15000,613,Unemployed,19740,1250,517,1.0314153595570774,0,0.237888,772.2691994463468,,63
15-10-2065,36,49929,588,Employed,14761,4160.75,666,0.26727447799766874,1,0.1960249197267329,446.0622843288001,,38.400000000000006
16-10-2065,50,15918,506,Employed,22475,1326.5,383,0.8096841441827316,0,0.2735409709106758,691.0460172583936,,58
17-10-2065,22,47180,480,Employed,28028,3931.6666666666665,383,0.3012006912153566,0,0.27651076844841715,801.2207176283769,,51
18-10-2065,18,38660,619,Employed,14837,3221.6666666666665,886,0.4005105838816615,0,0.21349309657682172,404.3115977387527,,51
19-10-2065,42,39494,511,Employed,31529,3291.1666666666665,397,0.4263750113846847,0,0.29285221234050157,1006.2712249688947,,49
20-10-2065,45,23775,606,Employed,32883,1981.25,305,0.589952509,0,0.23906685653321283,863.8434078864841,,54
21-10-2065,31,24686,437,Employed,22783,2057.1666666666665,200,0.4469233760981604,0,0.28727201334399693,719.3958718632656,,57
22-10-2065,33,22913,602,Employed,14356,1909.4166666666667,340,0.40041435501166006,0,0.25378345031886396,424.55784303184726,,44
23-10-2065,30,263555,590,Employed,26964,21962.916666666668,371,0.080350648,1,0.2161599647012536,1393.7345900186915,,43.2
24-10-2065,29,26407,497,Employed,9870,2200.5833333333335,915,0.5876178926209522,0,0.22227451149813196,378.1021408701238,,59
25-10-2065,48,96061,631,Employed,20402,8005.083333333333,387,0.12509052593901557,1,0.19402143183894513,614.3600843523145,,45.6
26-10-2065,25,30314,503,Self-Employed,20336,2526.1666666666665,398,0.386627876,0,0.23461510113538483,578.6864537349782,,73
27-10-2065,36,44820,552,Employed,18694,3735,159,0.17690543596558295,0,0.24841049490996295,501.7418033314522,,53
28-10-2065,29,44833,525,Employed,22128,3736.0833333333335,640,0.32456813462548423,0,0.23256509910525636,572.6135983053612,,52
29-10-2065,22,35936,595,Employed,23717,2994.6666666666665,337,0.4185265655210208,0,0.22859901442599467,916.3475548802834,,48
30-10-2065,50,44243,607,Employed,24323,3686.9166666666665,177,0.23017862358629868,0,0.26096270423061513,671.6494036107176,,47
31-10-2065,33,62678,593,Employed,20193,5223.166666666667,404,0.1823848604127633,1,0.21205600965563545,548.6265234125983,,37.6
01-11-2065,42,127572,536,Employed,25212,10631,653,0.2790098335619107,1,0.18143116181233068,2313.153540596673,,40
02-11-2065,21,20277,409,Employed,23074,1689.75,264,0.6358933326623436,0,0.284779087,810.5007588661952,,58
03-11-2065,31,15407,503,Employed,44977,1283.9166666666667,185,1.3864616543873447,0,0.2906602658425824,1595.1012257621517,,54
04-11-2065,49,27748,598,Employed,15790,2312.3333333333335,418,0.38079232058407825,0,0.24898554690210845,462.518776,,53
05-11-2065,71,60144,588,Employed,15089,5012,217,0.11948060197267571,0,0.2780911737698203,381.8367770870506,,54
06-11-2065,18,34293,597,Employed,17566,2857.75,1314,0.6221540071492819,0,0.26705866973645925,463.9606139308604,,59
07-11-2065,37,174738,628,Employed,17352,14561.5,533,0.071759157,1,0.18243000101238163,511.9209616883029,,40.800000000000004
08-11-2065,44,145017,596,Employed,31273,12084.75,430,0.2771928542354883,1,0.2152325479737235,2919.806345222317,,48
09-11-2065,32,42576,515,Employed,22414,3548,662,0.4309458652809223,0,0.22944882132254835,866.9959300167125,,47
10-11-2065,50,132947,641,Employed,10170,11078.916666666666,457,0.067544066,1,0.1659231157351607,291.3150811691053,,38.400000000000006
11-11-2065,29,60280,511,Unemployed,23622,5023.333333333333,662,0.564361536,0,0.18649760000000004,2172.976114,,62
12-11-2065,41,32055,602,Employed,45470,2671.25,506,0.6063703214874093,0,0.2744463210910293,1113.7667212732422,,45
13-11-2065,33,35459,469,Employed,18678,2954.9166666666665,390,0.4782919695531754,0,0.27800855076894976,1023.3129123655037,,50
14-11-2065,54,57473,632,Employed,28196,4789.416666666667,621,0.6587376037482936,0,0.14175680000000002,2533.968858,,40
15-11-2065,31,29913,434,Employed,27092,2492.75,579,0.6664684914436197,0,0.36611039999999995,1082.3393320460832,,47
16-11-2065,35,26892,515,Employed,29118,2241,229,0.651110757,0,0.29625457622216733,1230.1392054438786,,57
17-11-2065,51,63487,509,Employed,14820,5290.583333333333,440,0.17257254688629342,0,0.22754227066845126,473.00944034750916,,61
18-11-2065,27,37460,513,Employed,31794,3121.6666666666665,360,0.4618210660894604,0,0.326831038,1081.6514279759322,,53
19-11-2065,40,44490,534,Employed,40187,3707.5,409,0.6744373957814243,0,0.22334750175039944,2091.4766448596306,,66
20-11-2065,18,39929,571,Employed,18144,3327.4166666666665,272,0.27727372279991447,1,0.17411520000000003,650.6052064731488,,35.2
21-11-2065,26,54895,497,Self-Employed,19418,4574.583333333333,214,0.18138617146569008,0,0.28949447845792875,615.7661569,,54
22-11-2065,44,96661,493,Employed,23563,8055.083333333333,626,0.16076491780122928,0,0.3271878837750967,668.9748099653852,,55
23-11-2065,28,30342,486,Employed,15183,2528.5,231,0.4076093435530253,0,0.2359025932275745,799.6402251738247,,60
24-11-2065,33,53221,602,Employed,22003,4435.083333333333,454,0.23299830274491026,0,0.2400730922396156,579.3668891989057,,42
25-11-2065,45,17188,593,Employed,11823,1432.3333333333333,1239,1.040063719293459,0,0.20404194138256174,250.7179339346643,,64
26-11-2065,33,35765,617,Employed,26909,2980.4166666666665,535,0.4315214906721702,0,0.28984184048160344,751.1138428241808,,50
27-11-2065,49,22890,565,Employed,26072,1907.5,558,0.698775439,0,0.25630453740289694,774.9141504103977,,47
28-11-2065,42,98253,544,Unemployed,17571,8187.75,625,0.1382015419595949,0,0.24105616788611625,506.5596752,,51
29-11-2065,45,51910,578,Employed,45189,4325.833333333333,442,0.4898478466616316,0,0.19896374544545364,1677.0001433504412,,63
30-11-2065,54,44096,541,Self-Employed,87489,3674.6666666666665,583,1.0882241354388937,0,0.3511915791951413,3415.860956359455,,49
01-12-2065,43,18280,635,Employed,50792,1523.3333333333333,433,1.950035419949957,0,0.18073695382022326,2537.5539563904345,,51
02-12-2065,58,29146,548,Employed,30115,2428.8333333333335,478,0.6751688583161686,0,0.2275317447644368,1161.872628706921,,65
03-12-2065,50,100811,623,Unemployed,35417,8400.916666666666,818,0.2119618148597538,0,0.21226832031182058,962.6735431522196,,50
04-12-2065,33,51109,578,Employed,32020,4259.083333333333,524,0.3528524016166913,0,0.270567618,978.8277828522895,,58
05-12-2065,55,23842,591,Employed,12636,1986.8333333333333,752,0.6972356699977593,0,0.18400856150912423,633.2910703,,52
06-12-2065,43,18167,534,Employed,26829,1513.9166666666667,169,0.6232411183846317,0,0.24174471318429333,774.5351165,,48
07-12-2065,35,141934,608,Employed,18710,11827.833333333334,450,0.078916995,1,0.18812267523725829,483.4170602993357,,38.400000000000006
08-12-2065,43,144684,536,Employed,23921,12057,560,0.093504943,1,0.2247368,567.3890947442561,,40
09-12-2065,53,49223,593,Employed,16600,4101.916666666667,448,0.23916229772924827,0,0.2310653433217855,533.0238150938991,,62
10-12-2065,45,55690,531,Employed,49007,4640.833333333333,1080,0.6802324912807213,0,0.2986661176590342,2076.8456199519474,,50
11-12-2065,61,52456,645,Employed,37261,4371.333333333333,356,0.29838297973806865,0,0.2876068438922833,948.3314654283441,,45
12-12-2065,53,27579,530,Self-Employed,21689,2298.25,377,0.4116409115880813,0,0.264360384,569.0537250573078,,55
13-12-2065,46,69304,576,Employed,44730,5775.333333333333,164,0.28197837167461404,0,0.24252018236596784,1464.5190892114542,,59
14-12-2065,27,41284,613,Employed,12932,3440.3333333333335,894,0.35662481056010953,0,0.2733785646071179,332.9082233,,49
15-12-2065,37,76180,533,Employed,24350,6348.333333333333,429,0.2222262189566009,1,0.26053146377520653,981.7661133428213,,40.800000000000004
16-12-2065,40,45762,633,Employed,29571,3813.5,322,0.33092734259967677,0,0.22517342645051705,939.9914210038673,,53
17-12-2065,48,72598,521,Employed,19226,6049.833333333333,157,0.14784434970043092,1,0.223197413,737.4336749626569,,42.400000000000006
18-12-2065,47,43422,618,Employed,8644,3618.5,266,0.1881738491358266,1,0.1397152,414.90707309798864,,39.2
19-12-2065,42,52361,617,Employed,29101,4363.416666666667,299,0.25081466264427604,0,0.25642390890716865,795.4088792264116,,46
20-12-2065,41,69623,565,Employed,15437,5801.916666666667,341,0.14566091956406452,1,0.24098148987389972,504.1125169007387,,36
21-12-2065,48,32699,602,Employed,21163,2724.9166666666665,343,0.424545204,0,0.2251286162905999,813.8503012081605,,51
22-12-2065,29,197429,652,Employed,19936,16452.416666666668,435,0.064075191,1,0.21173287544398336,619.1917441119116,,52
23-12-2065,60,42991,667,Employed,16330,3582.5833333333335,370,0.32286725040328423,1,0.14342970265900326,786.6988301739661,,36.800000000000004
24-12-2065,18,35526,558,Self-Employed,23087,2960.5,405,0.35215571588152395,0,0.21993842392599922,637.5569968672518,,54
25-12-2065,57,151809,628,Employed,13723,12650.75,665,0.152040997,1,0.1804717158051471,1258.4326388835323,,36.800000000000004
26-12-2065,39,134671,602,Employed,14863,11222.583333333334,376,0.074607875,1,0.21131259233037408,461.2930932042249,,33.6
27-12-2065,52,68193,561,Employed,34460,5682.75,306,0.22022378179084773,0,0.3144737738323264,945.4766959719401,,49
28-12-2065,44,64146,596,Employed,9508,5345.5,426,0.14760479566389798,0,0.21981011489800467,363.0214352213667,,58
29-12-2065,44,48534,621,Employed,33954,4044.5,591,0.40638721529797617,0,0.21066994725333166,1052.6330922726645,,51
30-12-2065,46,143954,534,Self-Employed,23732,11996.166666666666,228,0.084662119,1,0.2505558551610968,787.6208955069478,,40.800000000000004
31-12-2065,49,81976,610,Employed,38976,6831.333333333333,583,0.22743786587718715,0,0.21626945346926899,970.7038744290243,,52
01-01-2066,36,71008,515,Employed,24924,5917.333333333333,531,0.2304086064299721,0,0.2543053824347826,832.4045271149547,,68
02-01-2066,52,120280,617,Employed,13596,10023.333333333334,330,0.08328287,1,0.19927210681989269,504.7719707300514,,35.2
03-01-2066,26,56609,571,Employed,8046,4717.416666666667,293,0.147052148,1,0.17746952801160673,400.70625584898545,,48
04-01-2066,39,38513,592,Employed,10383,3209.4166666666665,319,0.19305673986440947,0,0.24315050474478173,300.5995185331668,,59
05-01-2066,50,63132,544,Unemployed,24531,5261,296,0.18823644414097623,1,0.23196443612122764,694.3119326,,43.2
06-01-2066,51,62944,562,Employed,12011,5245.333333333333,661,0.18853375243681306,1,0.255924227,327.9223761,,37.6
07-01-2066,45,46962,592,Employed,9264,3913.5,274,0.12906871344120718,0,0.26160282816990726,231.11041005216427,,52
08-01-2066,35,31780,524,Employed,69865,2648.3333333333335,405,1.0859459664522582,0,0.28897228582443796,2470.9469011543974,,52
09-01-2066,50,56683,591,Employed,11882,4723.583333333333,363,0.30762073829559744,1,0.18129161598921673,1090.0721924007792,,41.6
10-01-2066,31,78214,638,Employed,34064,6517.833333333333,701,0.30708764592274745,0,0.21978803502873642,1300.5460948501475,,46
11-01-2066,61,32818,586,Self-Employed,20548,2734.8333333333335,225,0.27096110830944636,0,0.21978828347298843,516.0334710416175,,58
12-01-2066,38,51329,598,Employed,48675,4277.416666666667,299,0.3918237388283953,0,0.23172279939852072,1376.9933908602252,,51
13-01-2066,21,107038,604,Employed,21817,8919.833333333334,411,0.17203306494654036,0,0.21226207076192902,1123.506267145649,,70
14-01-2066,25,25282,569,Employed,20909,2106.8333333333335,847,0.6792441611076361,0,0.2660950303250903,584.0542400936047,,50
15-01-2066,40,107646,629,Employed,13718,8970.5,778,0.14188556136408306,1,0.17832176467238786,494.7844282165072,,32
16-01-2066,41,24618,423,Employed,44492,2051.5,516,0.9519215421776123,0,0.33378276013456404,1436.8670437773715,,52
17-01-2066,63,80046,660,Employed,29316,6670.5,1100,0.2675680920340292,1,0.18970261361451693,684.8129579129917,,31.200000000000003
18-01-2066,27,16455,580,Unemployed,13892,1371.25,672,0.777714887,0,0.2335261508403842,394.44153883051524,,55
19-01-2066,40,51499,582,Employed,9638,4291.583333333333,270,0.12477834649346688,0,0.21873195900957265,265.4966721722542,,57
20-01-2066,27,33361,591,Employed,18148,2780.0833333333335,638,0.4793199584638389,0,0.22156384979020824,694.5494278593441,,55
21-01-2066,34,15000,562,Employed,21514,1250,469,0.8084883828892524,0,0.2762342119518336,541.6104786115654,,53
22-01-2066,60,38941,565,Employed,37553,3245.0833333333335,350,0.7015187495692816,0,0.2082651027723701,1926.4868022481164,,48
23-01-2066,26,148658,527,Employed,27287,12388.166666666666,782,0.13562397457743047,0,0.30909549038468764,898.1324010609713,,51
24-01-2066,47,80918,593,Employed,63155,6743.166666666667,555,0.440232944,0,0.2205037136127572,2413.5641146264197,,52
25-01-2066,44,50969,460,Employed,27378,4247.416666666667,717,0.3664571408097436,0,0.2721367364699539,839.4961674943186,,48
26-01-2066,39,60941,599,Employed,94443,5078.416666666667,1942,0.989243947,0,0.30451459892148913,3081.792946669274,,62
27-01-2066,46,101958,555,Employed,19326,8496.5,458,0.16786751188392274,1,0.18369418515356492,968.2863147217496,,40
